1.661439964576394868e+00,1.392697667026225439e+00
1.885155812639767836e+00,1.882096666205891999e+00
1.690682909948490353e+00,1.689901844897325978e+00
1.260495834706153229e+00,1.326853833872051913e+00
1.417853053592445844e+00,1.625299048867261620e+00
1.516656265967481598e+00,1.774769517809466013e+00
1.668545489851726016e+00,1.120534142148456036e+00
1.887302964982120912e+00,1.687566427477798170e+00
1.848792573804907802e+00,1.955609886982037304e+00
1.696021699062749910e+00,2.120069280371493115e+00
1.132587626582380436e+00,1.283037792525661969e+00
1.406736402325164503e+00,1.608566169081798947e+00
1.404217993476077231e+00,1.703446364202098273e+00
1.351132636025412115e+00,1.457705048139513293e+00
1.868547803112651895e+00,1.648701587336761865e+00
1.399082767025215723e+00,1.599694003570230505e+00
1.648229735421248288e+00,1.222932822069400904e+00
1.328156835763867782e+00,1.689885191085656935e+00
2.002594461313852658e+00,1.719942596705654747e+00
1.856966533576676737e+00,1.598666825081924259e+00
1.375701485871224206e+00,1.773154863899256917e+00
1.640590724173370374e+00,1.438248045229469918e+00
1.715832851959526062e+00,1.699233102959831987e+00
1.125253044409263881e+00,1.751223393445648480e+00
1.452177825671871592e+00,1.607584640627424566e+00
1.348840913310867862e+00,1.710057593996867853e+00
1.523773925245388794e+00,1.689702515304295050e+00
1.734805674160430300e+00,1.344335503421197009e+00
1.656762335009301257e+00,1.530437698056025475e+00
1.530406900170418805e+00,1.669594666936887517e+00
1.718971908094969692e+00,1.554665394128009304e+00
1.028157435030173428e+00,1.574449986998403883e+00
1.426370522910273220e+00,1.186226420924689551e+00
1.603072185185513865e+00,1.200111093253755978e+00
1.275059488352296766e+00,8.568278347257943794e-01
1.175251847122161131e+00,1.503481219344845687e+00
1.789892169658052978e+00,1.872500389656360564e+00
9.883936169237836911e-01,1.322553258895232009e+00
1.567999606152133962e+00,1.573678160987786567e+00
1.687327905276234663e+00,1.058214305691396850e+00
1.446958435153753886e+00,1.411710239482156570e+00
9.445960123904426631e-01,1.788589671796066094e+00
1.666048913817417487e+00,1.478657925577901544e+00
1.587108422288000975e+00,1.489541118827639954e+00
1.642214969162168137e+00,1.571199465066658973e+00
2.094011237241036660e+00,2.067326946600327453e+00
1.781304189004945915e+00,1.416001492013128971e+00
1.359162358584165009e+00,1.707127860391886909e+00
1.940336242350942930e+00,1.316389044821954846e+00
1.664080588924127690e+00,1.655716850154608455e+00
1.277595856333372470e+00,1.194850517091011088e+00
1.703148599205808189e+00,1.328863777789161205e+00
1.200996067570822445e+00,1.223719036853258890e+00
1.700872074928410749e+00,1.634912695891385104e+00
1.439295750561135234e+00,2.065379593589427909e+00
1.480024299654922437e+00,1.867153811733073043e+00
1.703869502808093683e+00,1.529559451257661129e+00
1.473107941261015297e+00,1.231411513536736946e+00
1.485963414046976183e+00,1.207358272163945312e+00
1.577463383291496823e+00,1.557967998856380376e+00
1.691199268944788114e+00,1.544969431288367279e+00
2.393168987787976043e+00,2.553107536000525091e+00
1.888367369846964294e+00,1.720483780675345020e+00
1.814951671574263070e+00,1.313001935689103616e+00
1.618283080473231328e+00,1.719060232849516368e+00
1.325499059901061427e+00,1.309036058264120950e+00
1.577171557127332147e+00,1.478884725107451947e+00
2.317215025901881109e+00,1.891677305243784746e+00
1.707136461228627944e+00,1.587890820365944311e+00
1.566706274553643308e+00,1.072454791250856854e+00
1.508763525759131641e+00,1.288040301611487415e+00
1.761929871433048911e+00,1.408042478558436672e+00
1.683424343199731776e+00,1.060885242545354323e+00
1.382517015813983896e+00,1.207831351265807429e+00
1.438494356585995781e+00,1.326600902982467245e+00
2.084580906936158051e+00,1.716001936196424049e+00
1.368604670083604979e+00,1.528906826584827572e+00
1.266930119201236105e+00,1.354076636567790093e+00
1.748659114030469919e+00,1.823057995012136834e+00
1.601592909077720561e+00,1.656477125491739866e+00
1.175686243509981965e+00,1.613391004869764389e+00
1.648832264898638433e+00,1.583639414819853375e+00
1.648574184594432612e+00,1.093151874643056631e+00
1.184460928473572761e+00,1.096988274442621814e+00
1.150264900969121928e+00,1.611202078527707471e+00
1.687941230139698545e+00,1.598527091057348803e+00
7.711663857182029513e-01,1.729098338464976958e+00
1.291448723012921684e+00,1.382156541341850842e+00
1.161585994440559544e+00,1.112219872068201942e+00
1.366405848756352182e+00,9.592939295261554422e-01
1.531319857189198608e+00,1.555694940083644839e+00
1.239024569499007189e+00,1.675953789899693236e+00
1.834122342376274251e+00,6.887875499931157552e-01
1.604853830073429855e+00,1.429844725198758271e+00
1.917587592898183591e+00,1.110140908200890619e+00
1.199671554543071839e+00,9.017727790984861880e-01
1.410507992421353052e+00,1.382889669331704319e+00
1.664443816565030820e+00,1.750127690283882487e+00
1.340231973116333242e+00,1.606878808268710657e+00
2.134765412701179699e+00,6.613339279227282708e-01
1.544445319056605426e+00,1.724047094912194433e+00
1.262921338303715446e+00,1.384636400251029853e+00
1.324875961677218106e+00,1.424102849329100140e+00
9.325916120010436794e-01,2.011715802355220184e+00
1.637708237720491899e+00,1.455182014046664252e+00
9.066792001469576867e-01,9.299711943828452565e-01
1.596392051404337487e+00,1.389801944462510708e+00
1.373081840147700960e+00,1.911712502174765405e+00
1.413600348291591757e+00,1.488394913518591212e+00
1.486834045033519347e+00,6.033880911597603314e-01
1.542326358687504673e+00,1.969496465146237218e+00
1.610943997210231737e+00,1.410374329335380095e+00
1.694725552309514827e+00,1.856909848701299159e+00
1.469321473076407036e+00,1.348311122373022419e+00
1.176411976160854689e+00,1.792514701157766455e+00
1.644277114847059629e+00,1.269084604819643580e+00
9.411922762671695031e-01,1.649741806627163854e+00
1.475336376374308589e+00,1.591437171718131260e+00
1.728775355215585119e+00,1.560391633901607733e+00
1.242828381158491036e+00,1.110860778199356247e+00
1.664576352381595292e+00,1.480703017007220845e+00
1.335959778728788239e+00,1.332629203866565470e+00
1.692221123285199580e+00,1.669139894001210545e+00
1.098269631060720952e+00,1.402390771393145164e+00
1.749433344692052916e+00,1.669262722297268020e+00
1.565890892452525218e+00,1.865772729176118805e+00
1.421549439324002018e+00,1.205610123005302903e+00
1.669708154744490081e+00,1.764591586810680068e+00
1.646415962277592904e+00,1.226538539837566111e+00
1.411078121388618323e+00,1.167568369606414747e+00
1.435331321232846014e+00,1.872779548614570855e+00
2.136488716870574844e+00,1.339114814440453882e+00
1.669331921870148339e+00,1.636530035584274012e+00
1.504589722565681464e+00,1.726739165811850274e+00
1.622000859953331986e+00,1.494805643646333726e+00
1.674098960377860656e+00,1.524399069235298443e+00
1.170354214714922403e+00,1.602753481217527476e+00
1.558580398848897541e+00,9.138449446160556988e-01
1.274904405583878297e+00,1.403167686971695582e+00
1.390992511070019644e+00,1.265392580736597106e+00
1.892526746647143376e+00,2.183477158885675173e+00
1.394042415954680036e+00,1.484707856431954021e+00
1.813284737319207807e+00,1.416509031793159235e+00
1.067166106812269977e+00,1.569468304668975911e+00
1.612809424019314708e+00,1.673309954219272422e+00
1.625160650065542445e+00,1.387016608714788823e+00
1.552702325056383614e+00,1.663078492660201579e+00
1.790560440817158483e+00,1.558330412811227861e+00
1.565718414309806850e+00,1.577001649600500377e+00
1.262554310267133273e+00,1.559294686651369499e+00
1.096737695849304250e+00,1.669374194679545509e+00
1.526738141805033200e+00,1.230870255468812235e+00
1.725605615569982820e+00,1.280483940923980990e+00
1.736511022636376023e+00,1.394700857880093681e+00
1.496693126635400217e+00,1.399826856901499994e+00
1.331297923157934715e+00,1.486080787650954971e+00
1.527981770113361559e+00,1.793327794729957736e+00
1.702506327125463903e+00,1.377634719992625767e+00
1.451850679590741766e+00,1.392122936424395219e+00
1.831824319856793393e+00,1.445014113558007907e+00
1.402996407689697911e+00,1.415811232865196168e+00
1.307646716785713092e+00,1.784764837753982869e+00
1.720728589693492072e+00,1.421403424379910962e+00
1.107826212910911101e+00,1.316758723596897829e+00
1.621229630426808122e+00,1.036693332460527861e+00
1.361402584051761844e+00,1.682626971650567960e+00
1.958926217744526355e+00,2.008181867770183260e+00
1.400479015519476178e+00,1.780512272526616480e+00
1.737763869209037360e+00,2.036189375559686709e+00
1.594173935148176069e+00,1.724375044973664117e+00
1.079949109088825576e+00,1.391402759411193513e+00
1.634848839897775408e+00,1.487654795889675086e+00
1.357085613714079653e+00,1.135090379471340505e+00
1.095567948930417757e+00,1.158613464723372788e+00
1.385026881138782251e+00,1.039806020754275639e+00
1.564109920457710246e+00,1.699717485923811111e+00
1.511499044860771246e+00,1.288862281488238670e+00
1.723989754069605862e+00,1.562550643094407388e+00
1.354972537158285251e+00,1.519683026907356904e+00
1.434124148523327147e+00,1.437180105486795645e+00
1.873338983289838167e+00,1.602305966434958595e+00
1.562196985755372580e+00,8.002965268866975013e-01
1.603807005047568346e+00,1.545419817186308942e+00
1.801457180484893783e+00,1.507349925872860430e+00
1.557510626397805797e+00,1.568818052329250978e+00
1.431228146872332019e+00,1.454472471547407553e+00
1.938271314682338931e+00,1.192661746276088897e+00
8.666509629826154582e-01,1.771031706054702948e+00
1.597353617913812363e+00,1.621136877264296228e+00
1.464686978823975805e+00,1.181964786386570543e+00
1.624626301041789844e+00,1.297484085414920107e+00
1.731159597204557477e+00,1.415221246204546812e+00
1.183941695896406188e+00,1.983077703101042699e+00
1.208165403670300675e+00,1.149313751455087518e+00
1.247726205572475378e+00,2.062528560115727050e+00
1.541478148909548151e+00,1.415530444705992208e+00
1.682514935614452867e+00,1.879356240932950062e+00
1.407670554215332492e+00,1.696658434457174680e+00
1.478954776041897956e+00,1.499430583439628428e+00
1.127235054361367839e+00,2.180950939883777639e+00
1.631699432074934730e+00,1.285747513832956379e+00
1.091363519980620866e+00,9.561719132995476489e-01
1.821030155135832329e+00,1.614751236438357607e+00
1.655970364459032007e+00,1.559386230487185276e+00
1.579774675560645880e+00,1.461163991135068674e+00
1.960548616772002983e+00,2.078070809929366103e+00
1.797722371832671806e+00,1.570889001616903036e+00
1.779490123983239469e+00,1.531389906598644046e+00
1.809581052654518407e+00,1.488547333036024822e+00
1.492293918870576386e+00,1.833416465686833474e+00
1.314164854233125013e+00,1.699036806717789450e+00
8.054218335454917943e-01,9.991873011952218109e-01
1.770696739635446937e+00,1.748867225445992268e+00
1.323324938556650343e+00,1.004217069890976477e+00
1.390538695375766132e+00,1.345750116890305437e+00
9.699460226776411842e-01,1.807137640393146505e+00
1.050015043505351908e+00,1.200117491171006190e+00
1.713617911402896876e+00,1.339806867226433607e+00
1.300942436846743044e+00,1.284850987948712664e+00
1.511798196331422206e+00,1.335812267280142684e+00
1.745911632467169516e+00,1.187808518945577152e+00
1.278628880267016266e+00,1.243856439980688622e+00
1.354561054892052141e+00,1.420104143448772227e+00
1.556029055374665182e+00,1.536220387266088228e+00
1.184392624068870914e+00,1.507108335718716940e+00
1.650282103146755608e+00,1.358866495932528728e+00
1.220413792597156322e+00,1.438660167827988223e+00
1.321153801445123177e+00,1.189037638659754537e+00
1.233061772699442615e+00,1.660036684131861895e+00
1.580359954687877488e+00,1.406768687464142298e+00
1.439325681454197925e+00,1.467843259341103490e+00
1.469462741059371025e+00,1.912410629049339672e+00
1.818837951986257639e+00,1.806009097553284981e+00
1.493785942989205751e+00,1.583109436805815839e+00
1.447598746024762573e+00,1.540439000756710808e+00
1.556337313404002165e+00,1.553556225477075392e+00
1.587028897540208261e+00,1.734418787345908042e+00
1.463962321018746016e+00,1.449416938153198275e+00
1.610627266664556911e+00,1.449551291459692415e+00
1.160063123753150460e+00,1.378302504503570836e+00
1.708438889366881597e+00,1.718270046287315944e+00
1.493384473221642361e+00,1.214029755388837284e+00
1.551835976576184439e+00,1.493043391891073712e+00
7.621391028231525588e-01,1.437485148868170581e+00
1.532920633339082128e+00,1.484657386808517776e+00
1.609291322785609823e+00,1.461018367705146259e+00
1.499827934201573676e+00,1.600035208443834067e+00
1.307603291712938987e+00,1.880488249125675582e+00
1.378491962517750524e+00,1.350113555813390320e+00
1.205207173604007087e+00,1.033749564938374554e+00
1.322354041034619954e+00,9.543026011428545896e-01
1.440004738527957739e+00,1.568144999187367494e+00
1.039280813396311842e+00,2.034968907977925845e+00
1.187944287327237003e+00,1.232853418593875983e+00
8.094530310448321275e-01,9.261279991756544705e-01
1.442727792609758142e+00,1.659434004007048991e+00
1.696073217971536540e+00,1.578184569057387909e+00
1.522956453430767132e+00,1.417662905260731909e+00
1.888517735483134175e+00,1.331276074689156319e+00
1.868277449660870726e+00,1.489596440326317994e+00
1.687657224642601816e+00,1.102031651924163969e+00
1.502842513424855309e+00,1.750568519358038921e+00
1.957891313033684577e+00,1.460802752262521098e+00
1.756571928045929765e+00,1.709526911757075940e+00
1.381658354169285730e+00,1.353160707292207832e+00
1.492638512509431692e+00,1.542512038999261037e+00
1.738333864532283668e+00,1.398039713925209870e+00
1.406281785669893925e+00,7.531378495099739778e-01
1.526359590185485393e+00,1.410770956804282772e+00
1.488670852271256173e+00,1.827704480144400456e+00
1.353377408133546123e+00,1.117525740960808145e+00
7.526636591099514773e-01,1.280430539416733682e+00
9.345393328972358971e-01,1.395706581440605332e+00
1.191214015565073669e+00,1.439096192268604080e+00
1.917064768695436072e+00,1.889028353581843733e+00
1.403451254545293514e+00,1.867362852736619283e+00
1.481114231975422246e+00,1.426222743760488854e+00
1.657210119248793356e+00,1.292706175855941941e+00
1.387812621198630580e+00,1.177928007974509805e+00
1.444689394485403788e+00,1.263867666009503843e+00
1.229733658200261148e+00,1.232861855480743118e+00
1.311932425568574256e+00,1.571104670279265481e+00
1.733506558602126768e+00,1.493512608982241030e+00
9.495921697999607503e-01,1.996561566490402839e+00
1.221533929751061898e+00,1.027792812354826335e+00
9.127855021879129893e-01,1.519286554791236865e+00
1.559246012735064468e+00,1.866075039430090454e+00
1.620060552648246999e+00,1.578991976671829223e+00
1.404528068958126763e+00,1.306689375668109721e+00
8.815259484080398833e-01,1.259746677343694721e+00
1.402229542682810859e+00,1.220172363695862128e+00
1.391253970958564068e+00,1.292196091301375249e+00
1.468389537488866692e+00,1.680823186702878891e+00
1.673572520494315485e+00,1.810511028462657324e+00
8.477568242201571902e-01,1.213426369421618523e+00
2.036402184410764704e+00,1.543333758456635119e+00
1.695717501477919553e+00,1.815277780107396266e+00
1.509942385735405512e+00,1.859424154850590760e+00
1.480496140354805368e+00,1.237628377562120852e+00
1.565233152027687868e+00,1.417304931993080164e+00
1.978697449749375892e+00,1.278759439523325936e+00
1.478544641572176577e+00,1.810059829604919734e+00
1.374452115078425241e+00,1.585332570564349286e+00
1.540107237878711732e+00,1.466877289205629431e+00
1.732112083985054340e+00,1.623994132679226210e+00
1.445261370680351432e+00,1.502218092908006231e+00
1.286812083601990508e+00,1.462041000633228949e+00
1.511479359994806204e+00,1.666383547149596023e+00
1.654150405464505313e+00,1.602081907629015367e+00
1.352762260026552310e+00,1.536321128029505045e+00
1.534831584477628574e+00,1.358392622506899627e+00
1.717114544437210677e+00,1.224435106063977319e+00
1.750946882849783170e+00,1.307423314966724037e+00
1.566257642939259620e+00,1.838660728987904447e+00
1.597762260204521167e+00,1.143181977027530216e+00
1.105191941129243460e+00,1.378256529381772344e+00
1.751518934743873990e+00,1.480319368846759742e+00
1.613163453029897942e+00,1.372757230717375210e+00
1.550406842867492641e+00,1.513504322082427800e+00
1.345844802364712933e+00,1.267225855382122512e+00
1.763676852075230617e+00,1.415537169638363180e+00
1.201295213857405342e+00,1.494628852063033753e+00
1.464096406385825944e+00,1.454846993631870644e+00
1.848753450837297807e+00,1.350246957616566323e+00
1.297618658475171438e+00,1.096442613711433145e+00
1.181067294315257810e+00,1.558379884740775712e+00
1.455613441586620205e+00,1.389384530272695706e+00
2.069725110393469958e+00,1.496762843304353385e+00
1.167649091789779714e+00,9.909941041404567441e-01
1.717131523829376949e+00,1.229832664846199908e+00
1.336404424362780841e+00,1.614740107712255401e+00
1.047582334403210913e+00,2.254889258756959780e+00
1.891888786265456313e+00,1.669351419474815357e+00
1.999429931619381096e+00,1.704232828109479181e+00
1.463462683334903591e+00,1.383599807065566401e+00
1.356362639426437422e+00,1.425698131742342056e+00
1.744827054852743142e+00,1.669948492338717339e+00
1.513663085716919099e+00,1.661353760447187078e+00
1.747527759710794104e+00,1.683424539613087578e+00
1.456371020130353022e+00,1.579374006574681522e+00
1.038066915892072561e+00,1.481605630040057742e+00
1.229325311868244786e+00,1.369238160528004178e+00
8.411749400899567464e-01,1.394279389744524478e+00
1.325333327139493367e+00,1.384849765476267480e+00
1.825896120101933251e+00,1.817508209824758580e+00
2.098418762370739099e+00,1.458677198593837820e+00
1.363746699078964841e+00,1.492567480470859298e+00
1.183477949799433215e+00,1.890906693335630218e+00
1.265853951789801979e+00,1.251252660121218607e+00
1.807199500048574103e+00,1.738787034551135147e+00
1.017221194753328950e+00,1.172774117431980123e+00
1.063038951333906246e+00,1.275446626073068801e+00
1.296578430597359111e+00,1.201588438015027238e+00
1.556265910883382730e+00,1.277275814778878305e+00
1.462258865663761842e+00,1.597386607722702134e+00
1.141838812759046418e+00,1.558570324571975974e+00
1.680466187237360520e+00,1.487905617119231749e+00
1.297269264276200706e+00,1.594714611870212462e+00
1.814952211274924343e+00,1.567368911923439967e+00
1.616869448492808115e+00,1.267143536866582876e+00
1.330088772163601440e+00,1.388138105994368265e+00
1.615761325979738983e+00,1.499901115834881393e+00
1.174523392967303792e+00,1.935549910053992351e+00
1.599526848176146210e+00,1.349922447719312579e+00
1.913143202552188615e+00,1.445883685055138868e+00
1.669754082274798268e+00,1.511463699685250184e+00
1.554263046825997918e+00,1.685677120312533805e+00
1.431657015360261909e+00,1.402217457619943763e+00
1.353916815046991573e+00,1.647739364435639065e+00
1.635672895950084582e+00,1.809337902554678079e+00
1.855965764326050316e+00,1.815641847635994344e+00
1.354063171358762085e+00,1.678427696119121348e+00
1.173419851185866669e+00,1.336810290168040094e+00
1.778538942074086471e+00,1.379302689021874695e+00
1.320622572958067176e+00,1.630236337684607406e+00
1.676290034229833026e+00,1.700376067787719103e+00
1.445606133774576696e+00,1.467335111494659561e+00
1.305880518826831649e+00,1.600800456353198342e+00
1.750516033227052182e+00,1.298691349658488425e+00
1.183017316082057624e+00,1.152357196734322464e+00
1.236120540229707965e+00,1.605958625066562728e+00
1.498785510198642701e+00,1.430916472392851357e+00
1.166242068032190327e+00,1.792412319219021333e+00
1.193657907181453481e+00,1.245621259521787483e+00
1.305058545392635549e+00,1.512838614290231032e+00
1.967065475578981371e+00,1.428137272097848021e+00
1.556675402729838176e+00,1.357049719148501143e+00
9.814160582569878555e-01,1.191275949273519430e+00
1.756443356913699905e+00,1.726532685436224179e+00
8.711028817770301025e-01,1.617541660450335650e+00
1.466840547383187587e+00,1.831914379317213237e+00
1.627302757234119879e+00,1.596429999045838821e+00
1.619365559247352593e+00,1.187140018216622295e+00
1.406442293595542070e+00,1.488130676030700483e+00
1.407955193966416996e+00,1.311104477292062143e+00
1.502612864279542659e+00,1.357896036192514311e+00
1.407159124946515183e+00,1.487054879050668355e+00
1.607750996740324512e+00,1.696882997955775130e+00
3.910580507584678900e-01,6.567577624642565448e-01
1.584778318760449167e+00,1.799023289114718205e+00
1.597584697698692491e+00,1.360964193983513093e+00
1.418945424574483027e+00,1.762516421694628743e+00
1.669610432240460129e+00,1.094325376726561050e+00
1.264114252965562901e+00,1.748887884543154136e+00
1.457807072232477852e+00,1.421176186183770618e+00
1.082359823135566446e+00,1.302965183645909297e+00
1.781714147701754625e+00,1.383674609426515101e+00
1.332186497385644541e+00,1.520365377178412469e+00
1.698667062716606280e+00,1.901918566274079181e+00
1.441743793245837457e+00,1.642915861059254912e+00
1.310585255059364407e+00,1.267617690426906307e+00
1.475261750553937157e+00,1.286434537039610415e+00
1.955781867155940379e+00,1.652558147218224471e+00
1.304114585393934878e+00,1.429541266344598549e+00
1.452702225096828892e+00,1.557473575301153490e+00
1.604871955652701354e+00,1.899432474218859745e+00
1.629680033787400895e+00,1.586591275405287993e+00
9.515530108967973355e-01,9.946992525219413572e-01
1.673304422227283039e+00,2.058796948744006983e+00
1.472580334511147671e+00,1.412745964225256889e+00
1.689237932650614171e+00,1.332573435042206933e+00
1.465529874335929517e+00,1.594384087879741285e+00
1.749566938897211488e+00,1.282287959738584560e+00
1.518160396982181970e+00,9.551522396908739276e-01
1.184083883124689152e+00,1.646926536386595696e+00
1.377909987949692550e+00,1.407759649342815722e+00
1.415999752584137017e+00,1.470303613604038828e+00
1.521359923903397471e+00,1.426829101831760926e+00
1.739681426868106451e+00,1.386361504953399271e+00
1.503576160750314417e+00,1.446613859288906401e+00
1.583051983385869610e+00,1.543312422312155707e+00
1.689872590876550396e+00,1.425294995124318342e+00
1.598276079578520692e+00,1.498136694495497023e+00
1.907863181432814859e+00,1.637306116224881869e+00
1.540659713935817132e+00,8.084384822721208952e-01
1.242601903912502470e+00,1.509879394493167659e+00
1.528601023275108828e+00,1.497317815906679117e+00
1.417649006103256948e+00,9.958306442463890074e-01
1.191599223527936235e+00,1.508167244777009142e+00
1.707723504018829219e+00,1.708472577970260531e+00
1.406209865920808877e+00,1.665459443771828196e+00
1.499122216119722184e+00,1.580659980130362685e+00
1.543598572253964019e+00,1.804865505037483109e+00
1.071635064200105569e+00,1.111909919973600225e+00
1.590160489210005856e+00,1.403922242483099936e+00
1.373946968931814894e+00,1.757421304474142243e+00
1.425541738629869881e+00,1.280002004149674244e+00
1.691574087150481187e+00,1.490870601149058894e+00
1.895858943333148749e+00,1.981663726130240777e+00
1.292051668939825371e+00,1.799401634831651053e+00
1.844139073608408896e+00,1.395319586287464553e+00
1.555773101990573615e+00,2.173878061853325772e+00
1.570366816285248435e+00,1.120018451058298670e+00
1.225696589154053218e+00,1.616305418203044741e+00
1.520640877121834489e+00,1.628849763218260360e+00
1.200707930783660782e+00,1.756675576793139015e+00
1.233459306030516789e+00,1.355033182908046419e+00
1.317426198870592868e+00,1.659887157370443456e+00
7.272164117495474311e-01,1.896384317525132701e+00
9.128609788865188479e-01,1.254470040656743945e+00
1.504052588828856063e+00,1.661341145656521023e+00
1.460073552661902863e+00,1.581725785803093309e+00
9.258881036646732232e-01,1.618656075126282401e+00
1.083661159906365912e+00,1.286742676286811493e+00
8.210839121655295614e-01,5.694301118611874157e-01
1.682984830177801872e+00,1.624899717933518728e+00
1.069932964046957480e+00,1.263181568581230874e+00
1.566578404870035079e+00,1.577603736469487039e+00
1.406786704145618350e+00,1.347121853941616987e+00
1.385821656669888435e+00,1.216402762840922192e+00
1.533481029502437920e+00,1.602990308055593838e+00
1.953358064028264174e+00,1.798160408142898570e+00
1.521928422162234673e+00,1.336818921810731586e+00
1.138873719908523485e+00,7.907106940418879848e-01
1.623588183716958788e+00,1.488299415485369259e+00
1.742646723994027980e+00,1.686672611390791721e+00
1.594563581804768537e+00,1.596551352683306835e+00
1.723019245609809458e+00,1.312644906067982120e+00
1.720989857553388847e+00,1.479066447030818354e+00
1.737393653531529303e+00,1.832887455961191403e+00
1.651877774138949206e+00,1.372747028545529879e+00
1.609574353181842721e+00,1.506455656378585584e+00
1.841639037434058324e+00,1.488087082899169022e+00
1.914597013419605975e+00,1.523783915805591471e+00
1.339192051371807857e+00,1.242741627372488278e+00
1.092465909633300924e+00,1.672897765467543429e+00
1.430511213082522159e+00,1.631413162671199402e+00
1.563828476758911012e+00,1.321431066070059224e+00
1.407228627523254838e+00,1.576539018320276542e+00
1.749019301256356407e+00,1.770582915549501424e+00
1.743771923306615790e+00,1.452600926669680881e+00
1.793509715990740272e+00,7.733259170315872622e-01
1.281828359430144948e+00,1.329882095697448197e+00
1.915039564611381140e+00,1.109674854703079694e+00
1.684160060292201555e+00,1.665489188047864610e+00
1.794526260466486667e+00,1.366658349295326369e+00
1.682785106610065418e+00,1.573436128812380819e+00
1.660848596278450495e+00,1.298899191918019280e+00
1.658408778267622452e+00,1.146058375425207609e+00
1.472069181636963986e+00,1.471464437325736174e+00
2.161180121091710760e+00,1.531473815368450175e+00
1.462692041967362799e+00,1.326383907961954378e+00
2.510691567150487025e+00,7.897869762732552257e-01
1.406252439618204120e+00,1.356449790316018644e+00
1.712912340197712435e+00,1.564189944830311374e+00
1.482050916731886714e+00,1.596112497312145662e+00
1.328384554518003302e+00,1.918075937250058871e+00
1.679787797965250906e+00,1.273901137593363986e+00
1.534111671638042296e+00,1.182431740105107654e+00
1.664834923509840303e+00,1.825619188214557598e+00
1.331882522584270534e+00,1.112035734046005420e+00
1.307635856088496640e+00,1.488384744587717634e+00
1.900627811633286868e+00,1.703955983247979811e+00
1.102927071304564688e+00,1.539184928853961853e+00
1.700863914168646573e+00,1.715217518634140736e+00
1.678812222167508139e+00,1.430990891330806480e+00
1.697517743566078874e+00,1.451383044995206983e+00
1.387093062319822101e+00,1.317349127958659327e+00
1.821335929201330917e+00,1.519972128120558486e+00
1.787895927574291166e+00,1.468452521699283642e+00
1.405832240263929167e+00,1.675701620728211605e+00
1.315377411489800696e+00,1.443515911404095853e+00
1.423198794285280844e+00,1.045299611958582675e+00
1.263791205245647697e+00,9.996187010274161233e-01
1.422630940807097844e+00,1.569217308982298498e+00
1.323483253526697601e+00,1.731776753236738742e+00
1.404043130034537290e+00,1.234005554883282674e+00
6.567933766010285446e-01,1.135166484566353162e+00
1.626547882862940719e+00,1.322403940916965448e+00
1.723672510599723706e+00,1.924756914488478632e+00
1.528189871112290543e+00,1.690669348767970259e+00
1.387253583348984742e+00,1.405162192123898812e+00
1.610794698008768178e+00,1.301846462439318675e+00
1.338999379714044924e+00,1.334961647471972768e+00
1.802631190254256222e+00,1.809549978130000847e+00
1.631526382948261578e+00,1.534974087217104710e+00
1.765428157330633407e+00,1.622640527575129887e+00
1.484781681433499978e+00,1.538201214801538041e+00
1.393709915759098417e+00,1.659927480444475911e+00
1.386177359202991788e+00,1.238261246137668081e+00
