9.130937880630494163e-01,9.909841101129506225e-01,8.130079977752611153e-01,6.856131569853636254e-01,9.938894704556682225e-01
9.790069433526419340e-01,8.393719805340007500e-01,6.933948415905230034e-01,4.375347581468292946e-01,6.316710426557589075e-01
3.019445836860058519e-01,7.276880067604081237e-01,8.817549932179159500e-01,7.135344700830493769e-01,4.750667137732880740e-01
8.241987056470306827e-01,4.858337080787724638e-01,3.854203338854463312e-01,5.066160020889690641e-01,9.468294082506817366e-01
8.458921307727433891e-01,5.178064245911533359e-01,1.257544162404957477e+00,6.765266412033192900e-01,6.625315959787277942e-01
4.065570713161594241e-01,4.800963637764295022e-01,9.598432545498609691e-01,7.106218073748749031e-01,1.058497584463162555e+00
1.131798999953473217e+00,2.096929171510347745e-01,2.883147819573047554e-01,8.276515714530726653e-01,9.437273298194280846e-01
4.039258706026332413e-01,1.229876422419868165e+00,1.187891991605850794e+00,9.760129846012740584e-01,6.239936249667442647e-01
7.858396058527176153e-01,8.014050543279840344e-01,1.133929907946889859e+00,6.734829456011625082e-01,5.509306629166978997e-01
7.374895873425780790e-01,4.949223456962894008e-01,4.158462859094040898e-01,8.459217217657890586e-01,4.797278590822343647e-01
7.465505443840275701e-01,5.238186427218376462e-01,2.722040972208598086e-01,1.112984981760745784e+00,4.402785490202883456e-01
6.530108585830239898e-01,7.083038342625033179e-01,1.028853362716711350e+00,9.768152372601918154e-01,7.037169102144568145e-01
9.746011939870253826e-01,8.337460767592547173e-01,8.155015963320683126e-01,1.369023047135106419e-01,9.316953785813820721e-01
6.849999135533879624e-01,7.828724180552277812e-01,1.085269127620247742e+00,8.254936675261506096e-01,8.470064428447617866e-01
6.957766171757341356e-01,1.219359588370441672e-02,6.942759966221356827e-01,6.698367820705611875e-01,3.409490006174304977e-01
9.367555296545166943e-01,6.310108565409677794e-01,4.681093355712087622e-01,8.813252517411369613e-01,1.161424443858107169e+00
1.413253095461744602e+00,1.004281732547101180e+00,7.671202669285451803e-01,3.896490153262873735e-01,3.449292150066948781e-01
1.064122340522797305e+00,6.946629430220121471e-01,8.203653694439096977e-01,8.085079277885358628e-01,6.481189039748296299e-01
1.181012462999790014e+00,5.323971933107273236e-01,6.599658352814474771e-01,5.900933457916935909e-01,3.685707888668879328e-01
7.053325159497947361e-01,2.454293429772485546e-01,6.114441084674439031e-01,1.024489838726353685e+00,1.031489880912457968e+00
6.853269012733391730e-01,3.533767110321743288e-01,2.290893089301733188e-01,1.003021240149136961e+00,4.604625107508996118e-01
1.073268841423673736e+00,5.504962716492604047e-01,1.237729199893221832e+00,8.330469506842710370e-01,6.249374560247512589e-01
3.002316336037083033e-01,8.974202794197828625e-01,4.002590124446896991e-01,1.052588198711255751e+00,9.001242754475301533e-01
5.449256105984580101e-01,1.148958866644588017e+00,1.081462907147394459e+00,7.612271959932803700e-01,9.466328334315152748e-01
7.067709691264301153e-01,7.342309332325875904e-01,7.018288028264272338e-01,7.471200049563754275e-01,6.713489289445597752e-01
7.973332936374880608e-01,3.400185935314749552e-01,7.395282626955285155e-01,5.213137389161857094e-01,5.654315949217008086e-01
7.214401888319479372e-01,9.518283547416439561e-01,1.418133333442303856e+00,8.659813050149089975e-01,6.989905193434590158e-01
3.674799916054136140e-01,5.358098373510818968e-01,9.751957011153387089e-01,7.282102870380011694e-01,7.166203752039410624e-01
1.455224318162869901e+00,1.166572054658242541e+00,5.554501635128378245e-01,1.068308260836181800e+00,7.600599887285084399e-01
9.412787748892917361e-02,3.590339557726485720e-01,6.713719906165586115e-01,7.029801763223881839e-01,8.512746119972866010e-01
6.808055381227205993e-01,5.448677450628954810e-01,4.506111072731577294e-01,6.295471254713529419e-01,1.064772021813056968e+00
8.117155024167942434e-01,2.230365743043992988e-01,5.958476377525565582e-01,4.448735437287891226e-01,1.051384337393010515e+00
5.743125614401144441e-01,8.652555297283861524e-01,1.203358207344597197e+00,1.061756640066442881e+00,5.886320878703634740e-01
6.110474107100936081e-01,1.008999967906515804e+00,7.829461433574824714e-01,5.729291549675097350e-01,5.864775150210388421e-01
1.035201500664993279e+00,8.927948400180771849e-01,6.661258992034001514e-01,1.007741722701427589e+00,6.270736074697249585e-01
8.550654682693310527e-01,4.675872283034586130e-01,3.767127626845896415e-01,8.467145516996293919e-01,8.818904190940556331e-01
9.506258590700725764e-01,3.076403824756314132e-01,7.215462856451108076e-01,8.832551691604931809e-01,1.222729200600022048e-01
6.721655682888115768e-01,7.347816964942919249e-01,6.484127078058247173e-01,4.328448433248242022e-01,2.266625498238219738e-01
7.608160028823983678e-01,5.272361870843121912e-01,3.999052402134717354e-01,5.947488705436084766e-01,7.238261560948375806e-01
1.836013592017715079e-01,6.412870665035139695e-01,2.266195462933685290e-01,6.062266816842820649e-01,9.218109763612879481e-01
6.604200170218054167e-01,1.183870066961415946e+00,1.022471837565821939e+00,2.507760791092868979e-01,6.420312856424167380e-01
1.203313873947253976e+00,7.712449957745709517e-01,1.020249460633510852e+00,5.159467982314188683e-01,5.993303574934341071e-01
7.186072700500899524e-01,7.569902851347088957e-01,9.153615525721392476e-01,9.476297177328883992e-01,5.835558306129401407e-01
4.494952238352601381e-01,1.961187779091848049e-01,8.345989013343777518e-01,2.588456723059886500e-01,2.927349207743136783e-01
6.327303316697132640e-01,1.090487027349398952e+00,4.600109177896370416e-01,5.689186115646230890e-01,4.921238909691951213e-01
8.099913454816385361e-01,6.421151247391796435e-01,1.039351694124680758e+00,7.616252567301498022e-01,6.042869658921840026e-01
1.076847804503670680e+00,9.035363701856644614e-01,6.296400418390737386e-01,5.515857471923953925e-01,9.349680158505307981e-01
4.498993724193802168e-01,-2.962679693232083897e-02,6.462686809605617810e-01,7.775376188479493633e-01,6.148217726076690148e-01
9.444619404524995376e-01,4.591187853208928416e-01,7.900408215057674877e-01,8.582528337051350542e-01,5.835199867724270018e-01
3.563317796262343018e-01,1.168161703224545045e+00,7.163303753097175486e-01,2.972610124139379306e-01,1.009379244649398100e+00
6.540431892608538078e-01,1.030617325716840504e+00,6.193886960129302288e-01,5.954259953103638869e-01,5.916839780643621260e-01
9.720887045683888061e-01,2.967705569149417522e-01,5.013435111945061529e-01,3.445777086158984814e-01,9.664286405745634578e-01
6.727100623313212457e-01,8.565614600256578060e-01,1.315093238578080026e+00,4.035771457147684371e-01,5.695521408746925252e-01
2.307085956876135935e-01,9.435530806084427846e-01,7.411123318755022948e-01,8.544611797493497640e-01,5.709927089658184407e-01
6.270051456938918744e-01,1.124738750393566855e+00,5.731110126150040784e-01,7.973566662989911569e-01,9.478549715109629847e-01
3.536197538253033623e-01,4.487149266077194998e-01,9.224075487139704599e-01,9.491479579119724841e-01,5.620370062593651461e-01
6.772764410726123119e-01,1.042683436574729505e+00,6.313936402915648616e-01,1.217229294653036087e+00,9.804167664412916094e-01
1.068409282756886070e+00,4.692946814875640915e-01,9.862920273005053584e-01,9.788752224370189658e-01,7.565599759237221500e-01
5.963111903786016965e-01,5.889234038710543517e-01,6.278579946452224059e-01,5.822126072026275745e-01,5.783197885538130523e-01
5.970540743904064751e-01,1.092588425298027577e+00,4.659682784162481051e-01,9.171754410152437309e-01,3.977224304458821247e-01
6.203581726333821100e-01,9.706680902622402130e-01,9.493938431880478701e-01,5.642274035037319058e-01,7.808099745786102330e-01
6.208218181285514170e-01,4.786782786707723947e-01,6.295220068203828401e-01,8.590656451809857153e-01,4.605995774474904714e-01
6.598637444889394743e-01,3.163996061539832150e-01,8.755829086834667763e-01,6.655118625458291692e-01,6.634781243132429340e-01
8.083889295130253227e-01,6.011524708191055000e-01,8.155405984411969733e-01,7.286728642795803346e-01,1.016238634690479481e+00
7.820213887024243249e-01,7.655674493217760057e-01,-1.526497076460758828e-02,5.934728733741899687e-01,1.227368389051476605e+00
7.035985233214829826e-01,6.887312828391499719e-01,2.407693919038157992e-01,9.242439783200766534e-01,6.276377798374501715e-01
1.187605956453534617e+00,4.157295641622699156e-01,1.226545503796245162e+00,1.121808691350615783e+00,4.901646061431872425e-01
1.243751455925397709e+00,8.324609958941385779e-01,1.072471910422068575e+00,9.635712643880682826e-01,7.029418584098546807e-01
5.832917912647020975e-01,4.547114911119842784e-01,2.746446100575292704e-01,8.947674366911939625e-01,7.222624949168592323e-01
8.270280029279374334e-01,9.363781702947658880e-01,1.172241544454649675e+00,5.847075804778522068e-01,1.141976833096051802e+00
1.035966943235971938e+00,3.079048760597749013e-01,4.575357647770436631e-03,7.858542562086384686e-01,6.585404783496350278e-01
9.270954227729630848e-01,5.096424944825067582e-01,8.282390757258228930e-01,1.983236870377514671e-01,6.722427278987740396e-01
8.940288955465948151e-01,8.436891678414558671e-01,5.225480857852421446e-01,7.346344499850784304e-01,9.230022874654613130e-01
5.518714272749134508e-01,6.282171877519580061e-01,8.481657462912016721e-01,5.351631884103907888e-01,7.655635085372723969e-01
2.775200807181369966e-01,1.072502444021656398e+00,1.000794211997070748e+00,5.847066014133165401e-01,1.073741272725096341e+00
7.229014692258959318e-01,6.947017674878808169e-01,4.904487303609287863e-01,9.615689822259635422e-01,7.164666985684131628e-01
7.058799341392518745e-01,5.247729843265922511e-01,9.893438458425570792e-01,3.127757994024249477e-01,1.076942639562162851e+00
7.440612897822335148e-01,8.710299775317335014e-01,9.609138459316179937e-01,6.900111435803666371e-01,9.686478522615412645e-01
1.006424201270005536e+00,8.464125126432188173e-01,1.239518936673916549e+00,8.220594463599318891e-01,6.133219652968843194e-01
6.763335239968841783e-01,9.653583246977961441e-01,8.084806165580120663e-01,6.793019401208489905e-01,7.765149076587994914e-01
8.181945522837174023e-01,5.019473919952132102e-01,3.033253007875650331e-01,8.312565635545879905e-01,8.895167972528218447e-01
7.955953342701925779e-01,7.516777541887100789e-01,4.692068396178313838e-01,7.304171338831505489e-01,1.033187448701780919e+00
3.890468080451209287e-01,5.880434711401009151e-01,5.764335164773807252e-01,5.498708834404069101e-01,3.155066342994963247e-01
2.411605353093891069e-01,8.423916556713085813e-01,3.237819907669937658e-01,1.025778954113316876e+00,4.323187219999503617e-01
1.002894896598973462e+00,1.001430228896571073e+00,9.738487144720767708e-01,3.585199279312576981e-01,2.324985228640367996e-01
6.494119693153892481e-01,1.111425057671059369e+00,4.467314251847914197e-01,7.983780920957880278e-01,1.173890328535411420e+00
6.047680503878331004e-01,8.915340408963425833e-01,3.476473207462479342e-01,2.295942951267431476e-01,4.751361604336447053e-01
6.473477594997860685e-01,9.659244908021783482e-01,7.992882927630151624e-01,1.015922990077192223e+00,9.884723229496370500e-01
1.210802903286891885e+00,6.220111860686374783e-01,7.081475028793501325e-01,6.247337185374250978e-01,9.436316495566389184e-01
1.551464289920291284e-01,6.090128527112738110e-01,6.822728140445434297e-01,7.591522416400260376e-01,-8.485282269973928870e-03
1.858001448421062463e-01,5.344235647632538111e-01,3.223629029812481450e-01,1.086759812551338245e+00,6.931361117956614804e-01
7.795202798041146464e-01,2.100643832423016444e-01,7.056262301356875932e-01,2.850906448611945643e-01,2.088182464635166269e-01
4.179407589933331058e-01,3.986317612070249261e-01,8.967798236387877209e-01,1.191433895935376075e+00,3.852104794944434807e-01
7.371297758565975577e-01,6.020824481362165859e-01,4.316549612321222140e-01,6.876794105667224377e-01,1.169273319489207319e+00
6.301850581477331792e-01,2.332846160715369432e-01,1.023368275643215641e+00,4.938377756147949160e-01,1.008180095184296743e+00
5.531690910662041549e-01,3.990238177756458282e-01,7.884454754748304595e-01,7.564493994834420310e-01,1.087163123066837933e+00
6.836399919490121491e-01,8.746331060361310916e-01,7.025643906029073182e-01,8.773718066402353966e-01,9.163896160351144848e-01
9.824336262163213540e-01,3.735853697649708094e-01,6.148894904433673814e-01,6.433966310788522547e-01,7.640980187329593498e-01
7.209477700649284948e-01,6.866067261812091038e-01,8.361223101103846256e-01,5.647997101556759825e-01,8.730160803782781587e-01
4.306132843436975555e-01,9.581336327209668546e-01,3.021968757528585847e-01,1.015335374320148532e+00,6.943925480167851827e-01
1.064710670374328538e+00,6.344962502210682587e-01,5.704191068929762576e-01,7.661326734048431453e-01,1.038084398965188004e+00
7.119500833928141814e-01,6.161793962383519396e-01,1.404519456568411373e+00,5.067824616080784939e-01,5.860646596245536744e-01
8.459006226682365126e-01,7.890719093828475472e-01,1.386519918122719186e-01,6.835142907225684461e-02,3.478912005746177538e-01
9.359338029635705380e-01,8.782088115635745540e-01,6.648629700495546357e-01,7.835982363532520978e-01,8.521604721192718168e-01
8.861584341928280262e-01,9.567693793294498317e-01,7.838459932776534744e-01,5.062794618978894157e-01,9.575363962049792121e-01
-3.159931998317382085e-02,5.092006947000461414e-01,6.581912301844843327e-01,4.066293112536663035e-01,3.591591159040862791e-01
5.234382571916277316e-01,7.001648343031540156e-01,4.043248087233340393e-01,6.921818848207851316e-01,8.201188581959150126e-01
1.275835510076791746e+00,7.786835103456084539e-01,7.333764090201130292e-01,8.147211098312948652e-01,7.013827166071839869e-01
4.336175331882696077e-02,7.418931249882374512e-01,4.345934351626558056e-01,6.494238781060210908e-01,8.896377366002430342e-01
7.598308035761737189e-01,7.233112046043740362e-01,6.983164040064612221e-01,9.384031549092435309e-01,5.614748241141461760e-01
9.995767987465020710e-01,7.871565148487643659e-01,6.532783694863585344e-01,4.394053493832450474e-01,6.529026567111202439e-01
6.418264919644307565e-01,8.409813738952836015e-01,4.037565984394050900e-01,5.497085137845327818e-01,9.004019722081139099e-01
7.388217474181740796e-01,8.677043508329617127e-01,8.825018416408929312e-02,8.900284692189378566e-01,7.519143604630578182e-01
5.898894256814872783e-01,7.472058145156520448e-01,2.236378671032186183e-01,7.620383695014644188e-01,1.127299288795134302e+00
7.509087614911943431e-01,9.939569590049094350e-01,5.088359007409531953e-01,7.488698788856646971e-01,8.882610436265941933e-01
1.030061421982730652e+00,9.560397918708719578e-01,1.118605243684567929e+00,7.143803422824878124e-01,8.902667866709667033e-01
1.000819352842379217e+00,8.417484518711643160e-01,6.923978500796867941e-01,6.862473130356581130e-01,1.014334965350567552e+00
8.242008639885263221e-01,1.042725539520659384e+00,6.026536408978508952e-01,6.414387405416562826e-01,7.482765734341070285e-01
6.232027689291713690e-01,9.681583605474759491e-01,7.068927591890955542e-01,8.758588389937296270e-01,1.082279307384816480e+00
4.614509839783456635e-01,4.498405482847460113e-01,1.009029618896893243e+00,7.641387010651821132e-01,7.862145593440694746e-01
5.109160410984434630e-01,4.165246158750360306e-01,5.761016491162048725e-01,8.226991151031318728e-01,3.621045992481011777e-01
4.832189069338639342e-01,8.297961786343850399e-01,4.747747526487471892e-01,3.495369941256380453e-01,4.933807139496203531e-01
4.709772820609393618e-01,7.587474619372112095e-01,6.895443811858549266e-01,7.871971516678165637e-01,1.242927371733926867e+00
1.042853189149910431e+00,9.268368007570334521e-01,4.516982372003450763e-01,1.024184024123206305e+00,8.904515480312893416e-01
8.093955476229786061e-01,7.015577499110329240e-01,3.390444535858037622e-01,7.640040098411685632e-01,5.149787206976698117e-01
5.753479234449142554e-01,7.275911412251206967e-01,5.060859682607344867e-01,5.628135810114001103e-01,5.757153587597543254e-01
3.231153598619226353e-01,8.251115296270985500e-01,-1.094825426823821043e-02,8.250436380097814215e-01,7.157083294168994358e-01
1.149335313234753464e+00,8.685851782904218110e-01,9.969605665742756750e-01,7.335472070616679829e-01,6.350302132224326934e-01
1.210123851197990597e+00,8.053292975742812887e-01,1.162397948981246376e+00,8.333453155710804916e-01,5.959207653785079106e-01
7.295347916196259774e-01,2.664219814606629821e-01,2.855002736562127774e-01,1.156675158388394076e+00,5.429611181716412771e-01
-3.521439875952478427e-02,-6.034321061403490755e-02,4.195632604049825409e-01,4.511413557908368621e-01,7.611881920850858130e-01
7.351671146216649522e-01,4.789444887649684235e-01,3.014411331711482900e-01,2.763737765039546157e-01,-3.283320512320622719e-03
6.502208025217235399e-01,6.494394167071692037e-01,1.268105800940649397e+00,8.024427119976910161e-01,6.366431322898098433e-01
3.654740303370597743e-01,6.431068397702379702e-01,4.603210220977002609e-01,4.342234866689536621e-01,7.359667989352305373e-01
4.837387002556980953e-01,7.496652450044485327e-01,9.013997277682859188e-01,9.764546863552358014e-01,2.655430734187902431e-01
6.244830014452852351e-01,7.067248060671907917e-01,6.907306595531674809e-01,4.549043398124511528e-01,1.010019153821357429e+00
6.372716089770285031e-01,8.748237724109783064e-01,2.577954469528462855e-01,8.608954721327299886e-01,8.184949096004439095e-01
7.392584588302607562e-01,7.683481200521753429e-01,5.876592450332279727e-01,4.224103118693953163e-01,6.788090227159269130e-01
1.157918731582895377e+00,7.047705385052833726e-01,1.173389168240785096e+00,1.047435788344666108e+00,5.386484668254409858e-01
9.532875655722737873e-01,6.653282942560589941e-01,6.901553177080280710e-01,7.316679808653659967e-01,1.069619568279521982e+00
6.676335874111368751e-01,3.860175571139817241e-01,3.254653858521907028e-01,8.920012377331607567e-01,5.436140575657815166e-01
6.999775509406663820e-01,9.215442517689977908e-01,1.006371578201910255e+00,1.018070033181271844e-01,4.757190231556019944e-01
1.074576428979484133e+00,1.430773426330928834e-02,7.762550818727622648e-01,3.927562126537982312e-01,6.594766918028762692e-01
5.279115589036804668e-01,2.345850457906596132e-01,5.775198097104748962e-01,8.539314683860859123e-01,6.549870550740690689e-01
4.264566125971698263e-01,1.278930270196452446e+00,6.824666406870217861e-01,6.544489631236459770e-01,1.048757116682510926e+00
7.996773241601249360e-01,2.625362424949859164e-01,5.790638313818143867e-01,6.498640157939332695e-01,9.037371723771212562e-01
6.516815535738066378e-01,9.122279700681740211e-01,1.854578675265176613e-01,9.169539821297295612e-01,5.833463683887458728e-01
9.160933180645749463e-01,6.619692261556818780e-01,1.099251202737384858e+00,3.494037005682072983e-01,8.472011055955454006e-01
1.326686969682764561e+00,1.074341767845751638e+00,7.215049007344646048e-01,5.675994490404566717e-01,8.545060922042899687e-01
8.566517065943658471e-01,9.739927179512415378e-01,2.172950277607290093e-01,5.035845237020165621e-01,6.928857274823205792e-01
3.936569964943252842e-01,3.492971512936715595e-01,9.853186690570296946e-01,5.223075265650279908e-01,2.904467062947168610e-01
7.810292211432046106e-01,8.143525836722067535e-01,6.660795029088789621e-01,5.806656274986403687e-01,9.439977551706754122e-01
5.853202441930784872e-01,6.708098718633864754e-01,2.196606941901755317e-01,7.960364553655356890e-01,1.050310630824529357e+00
8.010952460476757908e-01,6.762661876999009891e-01,7.576813099836988696e-01,8.102805641539772008e-01,5.513752986721169869e-01
6.050628588005118047e-01,5.085012277691058902e-01,9.418557661896850286e-01,9.818046592014425533e-01,2.828207799716100923e-01
7.596161319837029247e-01,8.615616143235397262e-01,5.507894295596510448e-01,1.116283498115242967e+00,7.187690988865045316e-01
7.334326853021568837e-01,7.415330128767519957e-01,5.027437639653431489e-01,8.497666257817650948e-01,6.284976987182621100e-01
7.340342331743208160e-01,1.153498761402912409e+00,2.471234195631860087e-01,1.086828864786956395e+00,6.686328498275030396e-01
4.119327439020367687e-01,5.354133955742530482e-01,7.902142032496604074e-01,9.981085855972962051e-01,7.882450320227707419e-01
7.340060658313417585e-01,7.846011188797010760e-01,6.389058022303597539e-01,1.162308324263892079e+00,4.071114830877592405e-01
3.425604240364178432e-01,1.010850827452869360e+00,7.351973079656167753e-01,5.747613875735065880e-01,6.470323017675564392e-01
1.371220777179512629e+00,1.099572821831237279e-01,1.229300902955945851e+00,2.764231852708619597e-01,7.645652653315744285e-01
6.322571950466365776e-01,1.003435903767305515e+00,9.065603307207044104e-01,7.079794460768060738e-01,6.134205994911271498e-01
7.928263474920312914e-01,9.764733454491029141e-01,1.128497585065628694e+00,9.681681978583585035e-01,6.875162339851872417e-01
4.625875389209676558e-01,7.397227861346989952e-01,8.311172316374693114e-01,9.213246157652363877e-01,7.737821497446346619e-01
7.653571082164982442e-02,6.659502993579702324e-01,6.429456782512013024e-01,5.438038777430258541e-01,7.060176148732020263e-01
9.709465568054594931e-01,8.393945961472198958e-01,9.520389310530849025e-01,4.573674100940640086e-01,6.065007686970392831e-01
8.607953053315609004e-02,6.620855927575519662e-01,5.546722520555420477e-01,8.305204271374974079e-01,8.010409328634203741e-01
6.346113364266418033e-01,9.733163434040105200e-01,3.864922442744334052e-01,7.826834216268307998e-01,2.067615752578662869e-01
6.705474295121696127e-01,7.314346628167168740e-01,6.601765837771086387e-01,1.409120220556979497e+00,7.181109689320378520e-01
7.133959473558509901e-01,1.052050881141458172e+00,8.780378856413927346e-01,5.824622666412246907e-01,7.822032371902406522e-01
5.444305383191373471e-01,9.235685843059938671e-01,1.019474112856530779e+00,6.897328535801436900e-01,7.649910177813555867e-01
8.646952520290209776e-01,6.759301291399780753e-01,4.611936497192606899e-01,7.468264599462347553e-01,8.270427220573984828e-01
4.521630087206894300e-01,5.882631301769468690e-01,5.283517146758170968e-01,9.228268252066480493e-01,7.727438454058187522e-01
5.990811734474776884e-01,7.644609129991541963e-01,1.249449581020174171e-01,4.788337835518688412e-01,5.333986425575911738e-01
7.061003246605265238e-01,3.540079847231893950e-01,1.149336828514583297e+00,9.573818419693771453e-01,8.212609912989616845e-01
7.160246014137623405e-01,5.025690488523048005e-01,1.105640369994359107e+00,9.008977246195276622e-01,6.793334725366511062e-01
7.749394433998835208e-01,8.513268441950831988e-01,4.135278976614988888e-01,7.834149425555925195e-01,6.180220872655124431e-01
1.262345724516909851e+00,5.600954982733955534e-01,1.097567513194650290e+00,2.851775835441761053e-01,1.255987960027054040e+00
1.288555223635320601e+00,3.769389148257284439e-01,1.119406146995190365e+00,6.372856703566427417e-01,4.790051808302825398e-01
4.892495200020343105e-01,5.555915869399185025e-01,2.486141315994385703e-01,5.558737476140743761e-01,4.701638212316899268e-01
9.739757190277692489e-01,6.932107454714568906e-01,1.088997923881373397e+00,6.054729322834454530e-01,6.329191946831780324e-01
4.760005203252566930e-01,5.482631827373766198e-01,9.520887508835065294e-01,4.655003687072823970e-01,1.311128088426664728e+00
1.032635489288380004e+00,9.205787690268341095e-01,3.563767790488471809e-01,4.216357671242706995e-01,9.561427301807428059e-01
7.405695227754602872e-01,3.108101328816266773e-01,6.944064453350820010e-01,8.741016220881254739e-01,1.173007723109900979e+00
6.336896446144653083e-01,5.978416372280642710e-01,8.330352545167792888e-01,7.239269054178681939e-01,8.523914717793962259e-01
4.861240253423503854e-01,8.562184793901524149e-02,8.606666883595138762e-01,1.683983930718463418e-01,8.964086912735165225e-01
4.145710647981032948e-01,3.454444388166393320e-01,7.217474721553662764e-01,1.091631292174376044e+00,7.575915073926329235e-01
7.637756054858958477e-01,7.480083839734045226e-01,1.010148722226616780e+00,1.395998045723837899e+00,4.355723650760782162e-01
8.300659243761426831e-01,9.122017537822446620e-02,9.053069766446103506e-01,7.153531780575380639e-01,3.664344304689864384e-01
1.315594557779311113e+00,1.209896944469164293e+00,9.063571548260858091e-01,7.951725684518184956e-01,6.277528143410735506e-01
7.167569739776368243e-01,9.436269562954827661e-01,1.124806914008966707e+00,9.140113400498884877e-01,1.330289137111015263e+00
4.003056562950436104e-01,3.025536530963278681e-01,8.934450593733939128e-01,7.521831006826048549e-01,1.185469487039541692e+00
6.934649248952922118e-01,1.145369125420115042e+00,1.197419397694274856e+00,5.795791679365442928e-01,4.638714706808461097e-01
4.297859633601660567e-01,8.309511802678209991e-01,8.061783013478759363e-01,7.049899208412890861e-01,1.026990770908882966e-01
3.489875611812848777e-01,1.128975057906296486e+00,9.584716915496210854e-01,4.062710967012441721e-01,4.292617816842048128e-01
4.195986408331942030e-01,8.230894269027038135e-01,8.494747190274094528e-01,9.848818970112609428e-01,8.369152968308297691e-01
7.191395743642149396e-01,7.459012068955018782e-01,1.006503025192293510e+00,9.916220455640096798e-01,5.925999418802370133e-01
1.642644708246862595e-01,4.150940192928380679e-01,8.440991801677940609e-01,7.917576681057606480e-01,5.651099829670994668e-01
7.640537755961196442e-01,2.611824646093695579e-01,5.610809103390620445e-01,1.071424994552692272e-02,8.053635961361889084e-01
7.677321677018517088e-01,6.362354029969052860e-01,3.493859753629374731e-01,7.812669156023918093e-01,7.416365691872200960e-01
5.958657467041843514e-01,5.176532858515622282e-01,6.343759163864141071e-01,1.099723587666582292e+00,9.935986564862657744e-01
4.853572831287551459e-01,4.655020239967345708e-01,8.236834647297264222e-01,4.693317827468566628e-01,7.286399926685049877e-01
8.730090865466932915e-01,2.786539602888963296e-01,5.513554357293236619e-01,8.428873505539089539e-01,7.047096977368400017e-01
8.388065887886039240e-01,8.001666521848871394e-01,1.431832818332456014e+00,8.548899388921527009e-01,8.531383985877400988e-01
6.308356513260621190e-01,8.237883285083108520e-01,1.171983619023646561e+00,8.353360844565760335e-01,9.320513144208536493e-01
8.939805913919790514e-01,5.758954043820655455e-01,9.268833064319811355e-01,8.772604378327718555e-01,9.432821999664893209e-01
1.057160226888729238e+00,2.457182233937012517e-01,5.943414937903215289e-01,9.987908834584022788e-01,1.045919239272699919e+00
7.088896928034702505e-01,1.174308923826449691e+00,1.159862782468913611e+00,7.645161661812340803e-01,5.538733933869918191e-01
9.246326580359739422e-01,7.736699556624251350e-01,7.095847812042821445e-01,8.305423283755266617e-01,8.060852243082798907e-01
4.301380906425837369e-01,1.289484395217657120e+00,2.838770254892342693e-01,4.044125535124450388e-01,9.502282420880109326e-01
3.055343217627170538e-01,5.538103216599503664e-01,7.450205160112302050e-01,8.853313165889268310e-01,8.101430131509471666e-01
8.128704559979247346e-01,1.011106654261867854e+00,3.966890650692684317e-01,8.673078019884703505e-01,7.251229891500908797e-01
